Subject ID: 4
Wed Jul 17 11:30:29 2019
Controller Frequency: 1.00 kHz
Time(s), Time(ns), x, xa, v, va, v_unfilt, f, f_unfilt, Fa, xdes, vdes, cmd, LSB, LSF
435576, 792274824, 195.599, 195.599, 0.000, 19.145, 0.000, -11.497, -12.119, 0.000, 195.179, -3.266, 2.500, 0, 1 
435576, 793282438, 195.599, 195.599, 0.000, 19.233, 0.000, -11.321, -11.362, 0.000, 195.176, -3.268, 2.500, 0, 1 
435576, 794288741, 195.599, 195.599, 0.000, 19.325, 0.000, -11.561, -12.876, 0.000, 195.173, -3.270, 2.500, 0, 1 
435576, 795344714, 195.599, 195.599, 0.000, 19.416, 0.000, -11.501, -12.056, 0.000, 195.170, -3.272, 2.500, 0, 1 
435576, 796358239, 195.599, 195.599, 0.000, 19.509, 0.000, -11.661, -11.551, 0.000, 195.166, -3.274, 2.500, 0, 1 
435576, 797364093, 195.599, 195.599, 0.000, 19.604, 0.000, -11.775, -12.056, 0.000, 195.163, -3.276, 2.500, 0, 1 
435576, 798370382, 195.599, 195.599, 0.000, 19.696, 0.000, -11.671, -11.867, 0.000, 195.160, -3.279, 2.500, 0, 1 
435576, 799374980, 195.599, 195.599, 0.000, 19.787, 0.000, -11.646, -11.173, 0.000, 195.156, -3.281, 2.500, 0, 1 
435576, 800405394, 195.599, 195.599, 0.000, 19.881, 0.000, -11.772, -11.236, 0.000, 195.153, -3.283, 2.500, 0, 1 
435576, 801410908, 195.599, 195.599, 0.000, 19.972, 0.000, -11.744, -11.078, 0.000, 195.150, -3.285, 2.500, 0, 1 
435576, 802442904, 195.599, 195.599, 0.000, 20.064, 0.000, -11.734, -11.046, 0.000, 195.147, -3.287, 2.500, 0, 1 
435576, 803471074, 195.599, 195.599, 0.000, 20.155, 0.000, -11.769, -12.434, 0.000, 195.143, -3.289, 2.500, 0, 1 
435576, 804565434, 195.599, 195.599, 0.000, 20.244, 0.000, -11.706, -12.119, 0.000, 195.140, -3.291, 2.500, 0, 1 
435576, 805657259, 195.599, 195.599, 0.000, 20.332, 0.000, -11.643, -11.930, 0.000, 195.137, -3.293, 2.500, 0, 1 
435576, 806661909, 195.599, 195.599, 0.000, 20.418, 0.000, -11.598, -11.425, 0.000, 195.133, -3.295, 2.500, 0, 1 
435576, 807756185, 195.599, 195.599, 0.000, 20.503, 0.000, -11.592, -10.983, 0.000, 195.130, -3.297, 2.500, 0, 1 
435576, 808793330, 195.599, 195.599, 0.000, 20.586, 0.000, -11.497, -10.668, 0.000, 195.127, -3.300, 2.500, 0, 1 
435576, 809800068, 195.599, 195.599, 0.000, 20.667, 0.000, -11.425, -10.825, 0.000, 195.123, -3.302, 2.500, 0, 1 
435576, 810808654, 195.599, 195.599, 0.000, 20.748, 0.000, -11.450, -11.583, 0.000, 195.120, -3.304, 2.500, 0, 1 
435576, 811828664, 195.599, 195.599, 0.000, 20.829, 0.000, -11.447, -11.961, 0.000, 195.117, -3.306, 2.500, 0, 1 
435576, 812833382, 195.599, 195.599, 0.000, 20.909, 0.000, -11.479, -11.772, 0.000, 195.114, -3.308, 2.500, 0, 1 
435576, 813842884, 195.599, 195.599, 0.000, 20.991, 0.000, -11.545, -11.520, 0.000, 195.110, -3.310, 2.500, 0, 1 
435576, 814849057, 195.599, 195.599, 0.000, 21.071, 0.000, -11.545, -12.182, 0.000, 195.107, -3.312, 2.500, 0, 1 
435576, 815856377, 195.599, 195.599, 0.000, 21.150, 0.000, -11.450, -11.835, 0.000, 195.104, -3.314, 2.500, 0, 1 
435576, 816939225, 195.599, 195.599, 0.000, 21.226, 0.000, -11.371, -10.794, 0.000, 195.100, -3.317, 2.500, 0, 1 
435576, 818025442, 195.599, 195.599, 0.000, 21.304, 0.000, -11.475, -11.425, 0.000, 195.097, -3.319, 2.500, 0, 1 
435576, 819111091, 195.599, 195.599, 0.000, 21.381, 0.000, -11.450, -11.362, 0.000, 195.094, -3.321, 2.500, 0, 1 
435576, 820115756, 195.599, 195.599, 0.000, 21.459, 0.000, -11.551, -11.614, 0.000, 195.090, -3.323, 2.500, 0, 1 
435576, 821121270, 195.599, 195.599, 0.000, 21.539, 0.000, -11.630, -11.867, 0.000, 195.087, -3.325, 2.500, 0, 1 
435576, 822126017, 195.599, 195.599, 0.000, 21.620, 0.000, -11.753, -13.065, 0.000, 195.084, -3.327, 2.500, 0, 1 
435576, 823131000, 195.599, 195.599, 0.000, 21.693, 0.000, -11.352, -9.153, 0.000, 195.080, -3.329, 2.500, 0, 1 
435576, 824146526, 195.599, 195.599, 0.000, 21.774, 0.000, -11.769, -12.024, 0.000, 195.077, -3.331, 2.500, 0, 1 
435576, 825152777, 195.599, 195.599, 0.000, 21.847, 0.000, -11.441, -11.109, 0.000, 195.074, -3.334, 2.500, 0, 1 
435576, 826208499, 195.599, 195.599, 0.000, 21.921, 0.000, -11.463, -11.488, 0.000, 195.070, -3.336, 2.500, 0, 1 
435576, 827213613, 195.599, 195.599, 0.000, 21.991, 0.000, -11.314, -10.731, 0.000, 195.067, -3.338, 2.500, 0, 1 
435576, 828217345, 195.599, 195.599, 0.000, 22.065, 0.000, -11.513, -12.024, 0.000, 195.064, -3.340, 2.500, 0, 1 
435576, 829245924, 195.599, 195.599, 0.000, 22.136, 0.000, -11.396, -11.551, 0.000, 195.060, -3.342, 2.500, 0, 1 
435576, 830253440, 195.599, 195.599, 0.000, 22.207, 0.000, -11.438, -11.299, 0.000, 195.057, -3.344, 2.500, 0, 1 
435576, 831259681, 195.599, 195.599, 0.000, 22.281, 0.000, -11.602, -13.002, 0.000, 195.054, -3.346, 2.500, 0, 1 
435576, 832288461, 195.599, 195.599, 0.000, 22.351, 0.000, -11.425, -11.803, 0.000, 195.050, -3.348, 2.500, 0, 1 
435576, 833383262, 195.599, 195.599, 0.000, 22.419, 0.000, -11.349, -11.109, 0.000, 195.047, -3.351, 2.500, 0, 1 
435576, 834476994, 195.599, 195.599, 0.000, 22.492, 0.000, -11.611, -11.078, 0.000, 195.044, -3.353, 2.500, 0, 1 
435576, 835568786, 195.599, 195.599, 0.000, 22.561, 0.000, -11.472, -10.605, 0.000, 195.040, -3.355, 2.500, 0, 1 
435576, 836662734, 195.599, 195.599, 0.000, 22.634, 0.000, -11.636, -12.277, 0.000, 195.037, -3.357, 2.500, 0, 1 
435576, 837758957, 195.599, 195.599, 0.000, 22.703, 0.000, -11.520, -11.993, 0.000, 195.034, -3.359, 2.500, 0, 1 
435576, 838852298, 195.599, 195.599, 0.000, 22.776, 0.000, -11.684, -12.087, 0.000, 195.030, -3.361, 2.500, 0, 1 
435576, 839858289, 195.599, 195.599, 0.000, 22.848, 0.000, -11.706, -12.340, 0.000, 195.027, -3.363, 2.500, 0, 1 
435576, 840880471, 195.599, 195.599, 0.000, 22.921, 0.000, -11.728, -12.024, 0.000, 195.023, -3.366, 2.500, 0, 1 
435576, 841886520, 195.599, 195.599, 0.000, 22.993, 0.000, -11.744, -11.141, 0.000, 195.020, -3.368, 2.500, 0, 1 
435576, 842929101, 195.599, 195.599, 0.000, 23.062, 0.000, -11.611, -10.794, 0.000, 195.017, -3.370, 2.500, 0, 1 
435576, 843934040, 195.599, 195.599, 0.000, 23.131, 0.000, -11.643, -11.772, 0.000, 195.013, -3.372, 2.500, 0, 1 
435576, 844956415, 195.599, 195.599, 0.000, 23.200, 0.000, -11.665, -12.308, 0.000, 195.010, -3.374, 2.500, 0, 1 
435576, 845970511, 195.599, 195.599, 0.000, 23.269, 0.000, -11.658, -11.551, 0.000, 195.007, -3.376, 2.500, 0, 1 
435576, 846979105, 195.599, 195.599, 0.000, 23.345, 0.000, -12.056, -13.822, 0.000, 195.003, -3.379, 2.500, 0, 1 
435576, 848044121, 195.599, 195.599, 0.000, 23.415, 0.000, -11.778, -11.772, 0.000, 195.000, -3.381, 2.500, 0, 1 
435576, 849135527, 195.599, 195.599, 0.000, 23.489, 0.000, -11.996, -12.119, 0.000, 194.996, -3.383, 2.500, 0, 1 
435576, 850231131, 195.599, 195.599, 0.000, 23.560, 0.000, -11.860, -11.078, 0.000, 194.993, -3.385, 2.500, 0, 1 
435576, 851345080, 195.599, 195.599, 0.000, 23.629, 0.000, -11.797, -10.668, 0.000, 194.990, -3.387, 2.500, 0, 1 
